timestamp,btc_price,yes_price,no_price,window_start
1779473280,76643.15,0.595,0.405,1779472800
1779473340,76638.0,0.465,0.535,1779472800
1779473400,76657.85,0.365,0.635,1779472800
1779473460,76674.38,0.535,0.465,1779472800
1779473520,76667.32,0.705,0.295,1779472800
1779473580,76694.27,0.575,0.425,1779472800
1779473640,76730.0,0.935,0.065,1779472800
1779473700,76709.87,0.465,0.545,1779473700
1779473760,76763.47,0.455,0.545,1779473700
1779473820,76771.54,0.645,0.355,1779473700
1779473880,76772.46,0.675,0.325,1779473700
1779473940,76765.2,0.685,0.315,1779473700
1779474000,76767.67,0.725,0.275,1779473700
1779474060,76798.1,0.745,0.255,1779473700
1779474120,76811.74,0.825,0.175,1779473700
1779474180,76798.02,0.855,0.145,1779473700
1779474240,76803.96,0.845,0.155,1779473700
1779474300,76802.2,0.905,0.095,1779473700
1779474360,76775.4,0.945,0.055,1779473700
1779474420,76767.69,0.885,0.115,1779473700
1779474480,76736.96,0.905,0.095,1779473700
1779474540,76716.31,0.255,0.785,1779473700
1779474600,76670.72,0.505,0.495,1779474600
1779474660,76686.62,0.315,0.685,1779474600
1779474720,76690.96,0.375,0.625,1779474600
1779474780,76656.75,0.395,0.605,1779474600
1779474840,76663.22,0.245,0.755,1779474600
1779474900,76619.02,0.255,0.745,1779474600
1779474960,76602.43,0.165,0.835,1779474600
1779475020,76546.09,0.095,0.905,1779474600
1779475080,76575.71,0.025,0.965,1779474600
1779475140,76616.53,0.075,0.925,1779474600
1779475200,76605.91,0.165,0.865,1779474600
1779475260,76574.65,0.015,0.985,1779474600
1779475320,76561.04,0.015,0.985,1779474600
1779475380,76535.92,0.005,0.995,1779474600
1779475440,76493.93,0.005,0.995,1779474600
1779476400,76418.57,0.545,0.475,1779476400
1779476460,76442.01,0.535,0.465,1779476400
1779476520,76347.74,0.575,0.425,1779476400
1779476580,76314.0,0.275,0.695,1779476400
1779476640,76308.33,0.215,0.785,1779476400
1779476700,76292.9,0.175,0.825,1779476400
1779476760,76273.09,0.135,0.865,1779476400
1779476820,76234.57,0.095,0.905,1779476400
1779476880,76183.54,0.015,0.985,1779476400
1779476940,76149.79,0.015,0.985,1779476400
1779477000,76175.16,0.005,0.995,1779476400
1779477060,76206.79,0.005,0.995,1779476400
1779477120,76183.78,0.005,0.995,1779476400
1779477180,76125.34,0.005,0.995,1779476400
1779477240,76145.27,0.005,0.995,1779476400
1779477300,76238.38,0.545,0.445,1779477300
1779477360,76167.89,0.745,0.255,1779477300
1779477420,76196.39,0.595,0.405,1779477300
1779477480,76238.8,0.695,0.305,1779477300
1779477540,76256.25,0.785,0.215,1779477300
1779477600,76263.58,0.845,0.155,1779477300
1779477660,76262.36,0.865,0.135,1779477300
1779477720,76279.0,0.89,0.115,1779477300
1779477780,76304.95,0.925,0.075,1779477300
1779477840,76269.76,0.965,0.035,1779477300
1779477900,76273.92,0.955,0.045,1779477300
1779477960,76267.96,0.975,0.025,1779477300
1779478020,76225.98,0.975,0.025,1779477300
1779478080,76215.67,0.985,0.015,1779477300
1779478140,76165.51,0.9795,0.0205,1779477300
1779478200,75617.14,0.55,0.46,1779478200
1779478260,75683.55,0.075,0.915,1779478200
1779478320,75827.54,0.065,0.935,1779478200
1779478380,75795.0,0.095,0.905,1779478200
1779478440,75771.99,0.065,0.935,1779478200
1779478500,75748.64,0.055,0.945,1779478200
1779478560,75845.5,0.035,0.965,1779478200
1779478620,75787.88,0.045,0.955,1779478200
1779478680,75713.0,0.025,0.975,1779478200
1779478740,75722.98,0.005,0.995,1779478200
1779478800,75679.12,0.005,0.995,1779478200
1779478860,75660.0,0.005,0.995,1779478200
1779478920,75586.68,0.005,0.995,1779478200
1779478980,75687.32,0.005,0.995,1779478200
1779479040,75713.93,0.005,0.995,1779478200
1779480000,75768.1,0.565,0.435,1779480000
1779480060,75853.94,0.525,0.475,1779480000
1779480120,75837.11,0.745,0.25,1779480000
1779480180,75813.03,0.705,0.295,1779480000
1779480240,75787.23,0.615,0.385,1779480000
1779480300,75823.29,0.615,0.385,1779480000
1779480360,75870.78,0.725,0.275,1779480000
1779480420,75895.33,0.845,0.155,1779480000
1779480480,75864.0,0.885,0.115,1779480000
1779480540,75903.04,0.855,0.145,1779480000
1779480600,75906.42,0.945,0.055,1779480000
1779480660,75881.75,0.955,0.045,1779480000
1779480720,75830.03,0.955,0.045,1779480000
1779480780,75871.48,0.925,0.075,1779480000
1779480840,75829.7,0.995,0.005,1779480000
1779480900,75853.26,0.505,0.495,1779480900
1779480960,75887.59,0.575,0.425,1779480900
1779481020,75882.84,0.665,0.355,1779480900
1779481080,75850.0,0.665,0.335,1779480900
1779481140,75841.95,0.565,0.435,1779480900
1779481200,75803.73,0.545,0.455,1779480900
1779481260,75856.72,0.355,0.645,1779480900
1779481320,75833.56,0.605,0.395,1779480900
1779481380,75828.8,0.525,0.475,1779480900
1779481440,75849.12,0.495,0.505,1779480900
1779481500,75844.0,0.575,0.425,1779480900
1779481560,75855.16,0.565,0.435,1779480900
1779481620,75858.98,0.645,0.355,1779480900
1779481680,75865.02,0.735,0.265,1779480900
1779481740,75870.37,0.885,0.105,1779480900
1779481800,75841.98,0.435,0.565,1779481800
1779481860,75744.03,0.395,0.605,1779481800
1779481920,75753.52,0.205,0.795,1779481800
1779481980,75802.67,0.175,0.825,1779481800
1779482040,75853.88,0.295,0.705,1779481800
1779482100,75859.96,0.395,0.605,1779481800
1779482160,75814.07,0.395,0.595,1779481800
1779482220,75852.35,0.325,0.675,1779481800
1779482280,75855.62,0.375,0.625,1779481800
1779482340,75858.02,0.395,0.605,1779481800
1779482400,75837.43,0.365,0.635,1779481800
1779482460,75870.92,0.275,0.725,1779481800
1779482520,75849.0,0.445,0.555,1779481800
1779482580,75874.0,0.185,0.815,1779481800
1779482640,75839.67,0.235,0.765,1779481800
1779492600,75612.93,0.485,0.515,1779492600
1779492660,75613.99,0.625,0.375,1779492600
1779492720,75605.83,0.605,0.395,1779492600
1779492780,75616.0,0.585,0.415,1779492600
1779492840,75623.55,0.635,0.365,1779492600
1779492900,75639.02,0.645,0.355,1779492600
1779492960,75656.42,0.775,0.225,1779492600
1779493020,75666.05,0.885,0.115,1779492600
1779493080,75675.96,0.925,0.075,1779492600
1779493140,75674.95,0.945,0.055,1779492600
1779493200,75666.03,0.955,0.045,1779492600
1779493260,75676.55,0.965,0.035,1779492600
1779493320,75714.15,0.985,0.015,1779492600
1779493380,75716.41,0.995,0.005,1779492600
1779493440,75702.94,0.995,0.005,1779492600
1779496200,75341.71,0.54,0.435,1779496200
1779496260,75340.18,0.355,0.645,1779496200
1779496320,75262.84,0.365,0.635,1779496200
1779496380,75280.83,0.205,0.805,1779496200
1779496440,75317.42,0.225,0.775,1779496200
1779496500,75273.98,0.305,0.695,1779496200
1779496560,75212.87,0.165,0.825,1779496200
1779496620,75196.82,0.075,0.925,1779496200
1779496680,75192.81,0.055,0.945,1779496200
1779496740,75219.82,0.035,0.965,1779496200
1779496800,75181.85,0.025,0.975,1779496200
1779496860,75185.07,0.005,0.995,1779496200
1779496920,75162.0,0.005,0.995,1779496200
1779496980,75214.0,0.005,0.995,1779496200
1779497040,75195.09,0.005,0.995,1779496200
1779497100,75232.56,0.585,0.415,1779497100
1779497160,75212.55,0.605,0.395,1779497100
1779497220,75208.01,0.575,0.425,1779497100
1779497280,75247.29,0.555,0.445,1779497100
1779497340,75264.48,0.665,0.335,1779497100
1779497400,75271.45,0.735,0.265,1779497100
1779497460,75296.67,0.765,0.235,1779497100
1779497520,75283.6,0.905,0.095,1779497100
1779497580,75320.68,0.905,0.095,1779497100
1779497640,75272.8,0.955,0.045,1779497100
1779497700,75296.04,0.865,0.135,1779497100
1779497760,75303.49,0.965,0.035,1779497100
1779497820,75308.0,0.995,0.005,1779497100
1779497880,75300.57,0.995,0.005,1779497100
1779497940,75259.24,0.995,0.005,1779497100
1779498900,75315.93,0.525,0.475,1779498900
1779498960,75319.98,0.485,0.515,1779498900
1779499020,75285.74,0.505,0.495,1779498900
1779499080,75324.04,0.355,0.645,1779498900
1779499140,75370.35,0.565,0.435,1779498900
1779499200,75393.53,0.745,0.245,1779498900
1779499260,75389.68,0.835,0.165,1779498900
1779499320,75383.47,0.825,0.175,1779498900
1779499380,75380.63,0.825,0.175,1779498900
1779499440,75368.54,0.845,0.155,1779498900
1779499500,75361.98,0.815,0.185,1779498900
1779499560,75369.54,0.855,0.145,1779498900
1779499620,75367.41,0.925,0.075,1779498900
1779499680,75350.01,0.935,0.065,1779498900
1779499740,75377.8,0.965,0.035,1779498900
1779503400,75370.5,0.565,0.425,1779503400
1779503460,75383.11,0.445,0.555,1779503400
1779503520,75395.02,0.545,0.455,1779503400
1779503580,75395.02,0.555,0.445,1779503400
1779503640,75381.09,0.565,0.435,1779503400
1779503700,75378.0,0.505,0.495,1779503400
1779503760,75405.1,0.465,0.535,1779503400
1779503820,75386.49,0.615,0.385,1779503400
1779503880,75391.79,0.545,0.455,1779503400
1779503940,75400.85,0.465,0.535,1779503400
1779504000,75384.07,0.555,0.445,1779503400
1779504060,75387.61,0.365,0.635,1779503400
1779504120,75412.84,0.425,0.575,1779503400
1779504180,75420.55,0.845,0.155,1779503400
1779504240,75398.0,0.835,0.165,1779503400
1779504300,75397.39,0.505,0.495,1779504300
1779504360,75415.83,0.495,0.505,1779504300
1779504420,75427.8,0.605,0.395,1779504300
1779504480,75436.45,0.675,0.325,1779504300
1779504540,75455.46,0.675,0.325,1779504300
1779504600,75439.02,0.795,0.205,1779504300
1779504660,75455.89,0.785,0.215,1779504300
1779504720,75464.31,0.875,0.125,1779504300
1779504780,75465.25,0.925,0.075,1779504300
1779504840,75470.71,0.945,0.055,1779504300
1779504900,75475.97,0.955,0.045,1779504300
1779504960,75484.36,0.985,0.015,1779504300
1779505020,75482.3,0.995,0.005,1779504300
1779505080,75472.0,0.915,0.085,1779504300
1779505140,75479.54,0.995,0.005,1779504300
1779505200,75486.2,0.375,0.595,1779505200
1779505260,75497.73,0.465,0.535,1779505200
1779505320,75495.98,0.575,0.425,1779505200
1779505380,75495.71,0.585,0.395,1779505200
1779505440,75511.9,0.645,0.355,1779505200
1779505500,75509.91,0.735,0.265,1779505200
1779505560,75499.99,0.765,0.235,1779505200
1779505620,75491.74,0.465,0.535,1779505200
1779505680,75502.8,0.525,0.475,1779505200
1779505740,75502.8,0.665,0.335,1779505200
1779505800,75496.03,0.675,0.325,1779505200
1779505860,75507.4,0.645,0.355,1779505200
1779505920,75520.15,0.785,0.215,1779505200
1779505980,75523.49,0.805,0.185,1779505200
1779506040,75523.54,0.915,0.085,1779505200
1779514200,75402.6,0.515,0.485,1779514200
1779514260,75401.99,0.565,0.435,1779514200
1779514320,75412.82,0.605,0.395,1779514200
1779514380,75412.79,0.705,0.295,1779514200
1779514440,75375.2,0.725,0.275,1779514200
1779514500,75392.06,0.415,0.585,1779514200
1779514560,75392.05,0.535,0.465,1779514200
1779514620,75401.71,0.505,0.495,1779514200
1779514680,75403.72,0.625,0.375,1779514200
1779514740,75403.98,0.705,0.295,1779514200
1779514800,75408.28,0.725,0.275,1779514200
1779514860,75406.24,0.755,0.245,1779514200
1779514920,75406.24,0.805,0.195,1779514200
1779514980,75423.93,0.865,0.135,1779514200
1779515040,75426.58,0.975,0.025,1779514200
1779515100,75426.58,0.505,0.495,1779515100
1779515160,75425.0,0.465,0.535,1779515100
1779515220,75397.41,0.535,0.465,1779515100
1779515280,75405.25,0.275,0.725,1779515100
1779515340,75397.38,0.295,0.705,1779515100
1779515400,75382.97,0.245,0.755,1779515100
1779515460,75399.12,0.155,0.845,1779515100
1779515520,75390.84,0.265,0.735,1779515100
1779515580,75382.98,0.135,0.865,1779515100
1779515640,75386.08,0.095,0.905,1779515100
1779515700,75394.57,0.075,0.925,1779515100
1779515760,75385.42,0.085,0.915,1779515100
1779515820,75380.85,0.065,0.935,1779515100
1779515880,75388.91,0.065,0.935,1779515100
1779515940,75398.54,0.025,0.975,1779515100
1779516000,75397.39,0.575,0.425,1779516000
1779516060,75381.99,0.515,0.485,1779516000
1779516120,75386.08,0.365,0.635,1779516000
1779516180,75385.84,0.395,0.605,1779516000
1779516240,75382.0,0.415,0.585,1779516000
1779516300,75397.38,0.395,0.605,1779516000
1779516360,75397.4,0.535,0.465,1779516000
1779516420,75401.23,0.665,0.335,1779516000
1779516480,75397.64,0.625,0.375,1779516000
1779516540,75408.91,0.565,0.42,1779516000
1779516600,75404.92,0.695,0.305,1779516000
1779516660,75385.94,0.695,0.305,1779516000
1779516720,75384.52,0.345,0.655,1779516000
1779516780,75384.53,0.355,0.645,1779516000
1779516840,75378.09,0.575,0.425,1779516000
1779516900,75396.53,0.545,0.455,1779516900
1779516960,75399.04,0.675,0.325,1779516900
1779517020,75399.99,0.685,0.315,1779516900
1779517080,75399.05,0.705,0.295,1779516900
1779517140,75393.32,0.685,0.315,1779516900
1779517200,75394.76,0.675,0.325,1779516900
1779517260,75394.02,0.675,0.325,1779516900
1779517320,75391.97,0.675,0.325,1779516900
1779517380,75380.0,0.665,0.335,1779516900
1779517440,75384.78,0.525,0.475,1779516900
1779517500,75366.0,0.545,0.455,1779516900
1779517560,75362.9,0.315,0.685,1779516900
1779517620,75372.5,0.235,0.765,1779516900
1779517680,75375.98,0.415,0.585,1779516900
1779517740,75360.58,0.635,0.365,1779516900
1779517800,75358.69,0.535,0.465,1779517800
1779517860,75385.8,0.535,0.465,1779517800
1779517920,75393.45,0.735,0.265,1779517800
1779517980,75381.94,0.625,0.375,1779517800
1779518040,75367.13,0.725,0.275,1779517800
1779518100,75374.22,0.615,0.385,1779517800
1779518160,75375.46,0.665,0.335,1779517800
1779518220,75326.17,0.675,0.325,1779517800
1779518280,75341.44,0.285,0.715,1779517800
1779518340,75343.35,0.335,0.665,1779517800
1779518400,75357.98,0.345,0.655,1779517800
1779518460,75352.71,0.445,0.555,1779517800
1779518520,75358.78,0.415,0.585,1779517800
1779518580,75350.41,0.525,0.475,1779517800
1779518640,75351.94,0.295,0.705,1779517800
1779518700,75335.63,0.545,0.455,1779518700
1779518760,75311.01,0.415,0.585,1779518700
1779518820,75305.99,0.225,0.775,1779518700
1779518880,75294.99,0.205,0.795,1779518700
1779518940,75307.29,0.135,0.865,1779518700
1779519000,75304.74,0.205,0.795,1779518700
1779519060,75293.17,0.155,0.845,1779518700
1779519120,75300.89,0.155,0.845,1779518700
1779519180,75312.81,0.115,0.885,1779518700
1779519240,75304.74,0.165,0.835,1779518700
1779519300,75322.82,0.105,0.895,1779518700
1779519360,75317.61,0.095,0.905,1779518700
1779519420,75327.9,0.075,0.925,1779518700
1779519480,75297.67,0.095,0.905,1779518700
1779519540,75312.33,0.005,0.995,1779518700
1779519600,75339.49,0.635,0.355,1779519600
1779519660,75304.75,0.745,0.255,1779519600
1779519720,75282.0,0.555,0.445,1779519600
1779519780,75289.3,0.405,0.595,1779519600
1779519840,75273.87,0.455,0.545,1779519600
1779519900,75245.04,0.335,0.665,1779519600
1779519960,75230.01,0.155,0.845,1779519600
1779520020,75219.98,0.105,0.895,1779519600
1779520080,75248.85,0.085,0.915,1779519600
1779520140,75261.43,0.135,0.865,1779519600
1779520200,75243.02,0.135,0.865,1779519600
1779520260,75252.73,0.055,0.945,1779519600
1779520320,75268.17,0.045,0.955,1779519600
1779520380,75269.86,0.065,0.935,1779519600
1779520440,75261.99,0.045,0.955,1779519600
1779520500,75237.01,0.525,0.475,1779520500
1779520560,75243.55,0.435,0.565,1779520500
1779520620,75242.32,0.445,0.555,1779520500
1779520680,75241.2,0.435,0.565,1779520500
1779520740,75217.17,0.405,0.595,1779520500
1779520800,75192.79,0.245,0.725,1779520500
1779520860,75185.94,0.145,0.855,1779520500
1779520920,75200.51,0.125,0.875,1779520500
1779520980,75200.51,0.075,0.925,1779520500
1779521040,75188.39,0.095,0.905,1779520500
1779521100,75186.55,0.055,0.945,1779520500
1779521160,75180.78,0.035,0.965,1779520500
1779521220,75174.94,0.005,0.995,1779520500
1779521280,75174.08,0.005,0.995,1779520500
1779521340,75202.0,0.005,0.995,1779520500
1779523200,74515.85,0.595,0.405,1779523200
1779523260,74519.4,0.585,0.415,1779523200
1779523320,74513.45,0.505,0.475,1779523200
1779523380,74536.65,0.515,0.485,1779523200
1779523440,74517.3,0.565,0.435,1779523200
1779523500,74470.98,0.505,0.485,1779523200
1779523560,74429.0,0.455,0.545,1779523200
1779523620,74463.25,0.275,0.725,1779523200
1779523680,74478.71,0.335,0.665,1779523200
1779523740,74501.98,0.395,0.605,1779523200
1779523800,74610.37,0.445,0.555,1779523200
1779523860,74559.77,0.895,0.105,1779523200
1779523920,74544.32,0.765,0.235,1779523200
1779523980,74536.59,0.725,0.275,1779523200
1779524040,74567.48,0.705,0.295,1779523200
1779525000,74518.59,0.625,0.395,1779525000
1779525060,74468.69,0.525,0.485,1779525000
1779525120,74452.05,0.365,0.635,1779525000
1779525180,74431.85,0.295,0.705,1779525000
1779525240,74451.68,0.205,0.795,1779525000
1779525300,74416.42,0.245,0.765,1779525000
1779525360,74414.37,0.165,0.835,1779525000
1779525420,74378.34,0.135,0.865,1779525000
1779525480,74323.34,0.065,0.935,1779525000
1779525540,74253.99,0.025,0.975,1779525000
1779525600,74305.0,0.015,0.985,1779525000
1779525660,74332.02,0.005,0.995,1779525000
1779525720,74344.02,0.005,0.995,1779525000
1779525780,74343.61,0.005,0.995,1779525000
1779525840,74369.97,0.005,0.995,1779525000
1779525900,74372.52,0.555,0.445,1779525900
1779525960,74436.72,0.565,0.435,1779525900
1779526020,74429.99,0.755,0.245,1779525900
1779526080,74518.95,0.745,0.255,1779525900
1779526140,74524.0,0.905,0.095,1779525900
1779526200,74568.06,0.945,0.055,1779525900
1779526260,74552.05,0.965,0.035,1779525900
1779526320,74573.61,0.975,0.025,1779525900
1779526380,74583.84,0.975,0.025,1779525900
1779526440,74583.77,0.985,0.015,1779525900
1779526500,74573.1,0.995,0.005,1779525900
1779526560,74591.01,0.995,0.005,1779525900
1779526620,74579.04,0.9985,0.0015,1779525900
1779526680,74586.93,0.9995,0.0005,1779525900
1779526740,74594.49,0.9995,0.0005,1779525900
1779526800,74572.14,0.495,0.505,1779526800
1779526860,74595.42,0.445,0.555,1779526800
1779526920,74567.49,0.525,0.475,1779526800
1779526980,74575.2,0.405,0.595,1779526800
1779527040,74584.0,0.475,0.525,1779526800
1779527100,74571.34,0.465,0.535,1779526800
1779527160,74553.61,0.425,0.575,1779526800
1779527220,74564.63,0.305,0.695,1779526800
1779527280,74557.96,0.325,0.675,1779526800
1779527340,74548.18,0.295,0.685,1779526800
1779527400,74563.51,0.175,0.825,1779526800
1779527460,74598.36,0.255,0.745,1779526800
1779527520,74590.13,0.535,0.465,1779526800
1779527580,74567.48,0.395,0.605,1779526800
1779527640,74577.99,0.085,0.915,1779526800
1779527700,74582.93,0.545,0.455,1779527700
1779527760,74596.46,0.545,0.455,1779527700
1779527820,74598.83,0.615,0.385,1779527700
1779527880,74590.77,0.645,0.355,1779527700
1779527940,74586.79,0.595,0.405,1779527700
1779528000,74586.8,0.585,0.415,1779527700
1779528060,74589.97,0.575,0.425,1779527700
1779528120,74594.5,0.655,0.345,1779527700
1779528180,74590.64,0.695,0.305,1779527700
1779528240,74590.64,0.685,0.315,1779527700
1779528300,74605.01,0.695,0.305,1779527700
1779528360,74601.3,0.835,0.165,1779527700
1779528420,74610.01,0.855,0.145,1779527700
1779528480,74602.64,0.915,0.085,1779527700
1779528540,74604.09,0.955,0.045,1779527700
1779528600,74638.0,0.515,0.485,1779528600
1779528660,74635.36,0.695,0.305,1779528600
1779528720,74628.02,0.695,0.305,1779528600
1779528780,74614.33,0.665,0.335,1779528600
1779528840,74629.24,0.585,0.415,1779528600
1779528900,74618.96,0.665,0.335,1779528600
1779528960,74579.06,0.535,0.465,1779528600
1779529020,74602.0,0.325,0.675,1779528600
1779529080,74590.65,0.465,0.535,1779528600
1779529140,74598.39,0.365,0.635,1779528600
1779529200,74633.1,0.445,0.555,1779528600
1779529260,74646.01,0.745,0.255,1779528600
1779529320,74654.01,0.945,0.055,1779528600
1779529380,74661.99,0.945,0.055,1779528600
1779529440,74652.47,0.985,0.015,1779528600
1779529500,74663.57,0.505,0.495,1779529500
1779529560,74650.94,0.525,0.475,1779529500
1779529620,74648.66,0.495,0.505,1779529500
1779529680,74650.4,0.485,0.515,1779529500
1779529740,74660.12,0.495,0.505,1779529500
1779529800,74668.96,0.545,0.455,1779529500
1779529860,74663.85,0.665,0.335,1779529500
1779529920,74668.4,0.625,0.375,1779529500
1779529980,74651.38,0.655,0.345,1779529500
1779530040,74639.09,0.445,0.555,1779529500
1779530100,74611.0,0.395,0.605,1779529500
1779530160,74599.01,0.115,0.885,1779529500
1779530220,74594.51,0.055,0.945,1779529500
1779530280,74577.41,0.025,0.975,1779529500
1779530340,74575.97,0.005,0.995,1779529500
1779530400,74599.98,0.555,0.445,1779530400
1779530460,74599.96,0.635,0.365,1779530400
1779530520,74596.73,0.665,0.335,1779530400
1779530580,74599.39,0.665,0.335,1779530400
1779530640,74585.03,0.655,0.345,1779530400
1779530700,74589.99,0.605,0.395,1779530400
1779530760,74606.07,0.685,0.315,1779530400
1779530820,74615.99,0.775,0.225,1779530400
1779530880,74617.76,0.865,0.135,1779530400
1779530940,74616.0,0.875,0.125,1779530400
1779531000,74640.81,0.865,0.135,1779530400
1779531060,74660.0,0.975,0.025,1779530400
1779531120,74656.26,0.995,0.005,1779530400
1779531180,74644.68,0.995,0.005,1779530400
1779531240,74659.99,0.995,0.005,1779530400
1779534000,74631.87,0.505,0.495,1779534000
1779534060,74633.43,0.565,0.435,1779534000
1779534120,74640.84,0.625,0.375,1779534000
1779534180,74655.98,0.595,0.405,1779534000
1779534240,74651.48,0.735,0.265,1779534000
1779534300,74669.66,0.715,0.285,1779534000
1779534360,74675.45,0.855,0.145,1779534000
1779534420,74691.13,0.865,0.135,1779534000
1779534480,74711.43,0.925,0.075,1779534000
1779534540,74711.42,0.965,0.035,1779534000
1779534600,74721.01,0.985,0.015,1779534000
1779534660,74712.1,0.995,0.005,1779534000
1779534720,74719.99,0.995,0.005,1779534000
1779534780,74720.0,0.995,0.005,1779534000
1779534840,74706.02,0.995,0.005,1779534000
1779534900,74722.79,0.545,0.455,1779534900
1779534960,74720.0,0.585,0.415,1779534900
1779535020,74722.78,0.605,0.395,1779534900
1779535080,74741.19,0.615,0.385,1779534900
1779535140,74735.65,0.725,0.275,1779534900
1779535200,74735.66,0.705,0.295,1779534900
1779535260,74739.97,0.755,0.245,1779534900
1779535320,74748.93,0.785,0.215,1779534900
1779535380,74776.01,0.845,0.155,1779534900
1779535440,74745.07,0.955,0.045,1779534900
1779535500,74779.55,0.885,0.115,1779534900
1779535560,74780.23,0.985,0.015,1779534900
1779535620,74776.67,0.985,0.015,1779534900
1779535680,74768.21,0.985,0.015,1779534900
1779535740,74764.34,0.995,0.005,1779534900
1779559200,75395.13,0.505,0.495,1779559200
1779559260,75417.1,0.535,0.465,1779559200
1779559320,75382.19,0.595,0.415,1779559200
1779559380,75393.5,0.405,0.595,1779559200
1779559440,75420.0,0.505,0.495,1779559200
1779559500,75466.58,0.725,0.275,1779559200
1779559560,75464.8,0.845,0.155,1779559200
1779559620,75459.0,0.885,0.115,1779559200
1779559680,75456.86,0.895,0.105,1779559200
1779559740,75470.25,0.895,0.105,1779559200
1779559800,75491.2,0.945,0.045,1779559200
1779559860,75515.46,0.995,0.005,1779559200
1779559920,75683.02,0.985,0.015,1779559200
1779559980,75628.6,0.995,0.005,1779559200
1779560040,75601.96,0.995,0.005,1779559200
1779560100,75593.14,0.465,0.495,1779560100
1779560160,75557.13,0.455,0.545,1779560100
1779560220,75669.99,0.345,0.655,1779560100
1779560280,75664.89,0.675,0.325,1779560100
1779560340,75720.31,0.655,0.345,1779560100
1779560400,75814.25,0.825,0.165,1779560100
1779560460,75820.0,0.945,0.055,1779560100
1779560520,75804.03,0.965,0.035,1779560100
1779560580,75735.65,0.975,0.025,1779560100
1779560640,75721.96,0.935,0.065,1779560100
1779560700,75712.02,0.965,0.035,1779560100
1779560760,75680.06,0.955,0.045,1779560100
1779560820,75732.42,0.955,0.045,1779560100
1779560880,75759.56,0.995,0.005,1779560100
1779560940,75747.73,0.995,0.005,1779560100
1779561900,75801.25,0.385,0.615,1779561900
1779561960,75789.88,0.455,0.545,1779561900
1779562020,75777.2,0.405,0.595,1779561900
1779562080,75725.48,0.355,0.645,1779561900
1779562140,75693.92,0.175,0.825,1779561900
1779562200,75723.25,0.095,0.905,1779561900
1779562260,75760.21,0.145,0.855,1779561900
1779562320,75742.98,0.235,0.765,1779561900
1779562380,75759.97,0.155,0.845,1779561900
1779562440,75767.99,0.185,0.815,1779561900
1779562500,75791.83,0.225,0.775,1779561900
1779562560,75795.89,0.335,0.665,1779561900
1779562620,75756.88,0.345,0.655,1779561900
1779562680,75757.31,0.125,0.875,1779561900
1779562740,75757.62,0.045,0.955,1779561900
1779564600,75874.01,0.455,0.545,1779564600
1779564660,75841.37,0.495,0.505,1779564600
1779564720,75823.79,0.325,0.675,1779564600
1779564780,75810.19,0.265,0.735,1779564600
1779564840,75829.62,0.205,0.795,1779564600
1779564900,75806.95,0.235,0.765,1779564600
1779564960,75798.37,0.155,0.845,1779564600
1779565020,75823.43,0.115,0.885,1779564600
1779565080,75845.68,0.175,0.825,1779564600
1779565140,75830.37,0.285,0.715,1779564600
1779565200,75837.31,0.155,0.845,1779564600
1779565260,75820.49,0.145,0.855,1779564600
1779565320,75812.46,0.055,0.945,1779564600
1779565380,75822.17,0.025,0.975,1779564600
1779565440,75849.15,0.025,0.975,1779564600
1779565500,75835.1,0.465,0.535,1779565500
1779565560,75806.55,0.445,0.555,1779565500
1779565620,75833.04,0.375,0.625,1779565500
1779565680,75830.07,0.435,0.565,1779565500
1779565740,75870.25,0.405,0.595,1779565500
1779565800,75850.01,0.655,0.345,1779565500
1779565860,75852.03,0.525,0.475,1779565500
1779565920,75821.55,0.535,0.465,1779565500
1779565980,75833.62,0.345,0.655,1779565500
1779566040,75836.08,0.405,0.595,1779565500
1779566100,75832.77,0.395,0.605,1779565500
1779566160,75831.32,0.385,0.615,1779565500
1779566220,75832.6,0.365,0.635,1779565500
1779566280,75888.51,0.325,0.675,1779565500
1779566340,75887.59,0.945,0.055,1779565500
1779566400,75884.0,0.545,0.455,1779566400
1779566460,75881.31,0.435,0.565,1779566400
1779566520,75900.13,0.435,0.565,1779566400
1779566580,75884.06,0.505,0.495,1779566400
1779566640,75888.22,0.425,0.575,1779566400
1779566700,75879.88,0.455,0.545,1779566400
1779566760,75852.87,0.415,0.585,1779566400
1779566820,75867.91,0.225,0.775,1779566400
1779566880,75874.19,0.275,0.725,1779566400
1779566940,75885.33,0.295,0.705,1779566400
1779567000,76047.97,0.505,0.495,1779566400
1779567060,75972.52,0.975,0.025,1779566400
1779567120,75958.0,0.945,0.065,1779566400
1779567180,75966.64,0.96,0.045,1779566400
1779567240,75998.63,0.985,0.015,1779566400
1779567300,75990.52,0.445,0.555,1779567300
1779567360,76043.5,0.455,0.545,1779567300
1779567420,76038.14,0.665,0.335,1779567300
1779567480,76044.01,0.685,0.315,1779567300
1779567540,76041.33,0.755,0.245,1779567300
1779567600,76018.18,0.72,0.275,1779567300
1779567660,76057.44,0.655,0.345,1779567300
1779567720,75968.67,0.795,0.245,1779567300
1779567780,75937.46,0.315,0.685,1779567300
1779567840,75949.35,0.225,0.775,1779567300
1779567900,75954.06,0.195,0.805,1779567300
1779567960,75958.98,0.235,0.765,1779567300
1779568020,75924.1,0.145,0.855,1779567300
1779568080,75930.06,0.035,0.965,1779567300
1779568140,75900.0,0.025,0.975,1779567300
